name,ogrn,status,region,okopf,okopf_id
"ПРИЮТ МЫ В ОТВЕТЕ, БФ ПОМОЩИ ЖИВОТНЫМ",1181832004210,Действующая,Удмуртская Республика,Благотворительные фонды,70401
"ПРИЮТ СВЯТОГО ИОАННА ПРЕДТЕЧИ, КРОБФ",1052335012795,Действующая,Краснодарский край,Благотворительные фонды,70401
"ПРИЮТИНО, ФОНД",1214700013604,Действующая,Ленинградская область,Фонды,70400
"ПРО АРТЕ, ФОНД",1037828017006,Действующая,Санкт-Петербург,Благотворительные фонды,70401
"ПРО АРТЕ, ФОНД ЦЕЛЕВОГО КАПИТАЛА",1177800003853,Действующая,Санкт-Петербург,Благотворительные фонды,70401
"ПРО ГАФУРИЙСКОГО РАЙОНА, ФОНД",1220200000316,Действующая,Башкортостан (Республика),Фонды,70400
"ПРО ДОБРО, БФ",1210200017576,Действующая,Башкортостан (Республика),Благотворительные фонды,70401
"ПРОБУЖДЕНИЕ, ФОНД",1150100000192,Действующая,Адыгея (Республика) (Адыгея),Благотворительные фонды,70401
"ПРОГРАММА ПОДДЕРЖКИ ТВОРЧЕСТВА ВИА СИНЯЯ ПТИЦА, ФОНД",1036303395039,Действующая,Самарская область,Фонды,70400
"ПРОГРЕСС, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД РАЗВИТИЯ БИЗНЕСА",1025003207899,Действующая,Московская область,Благотворительные фонды,70401
"ПРОГРЕСС, БФ",1197800001123,Действующая,Санкт-Петербург,Благотворительные фонды,70401
"ПРОГРЕСС, ФОНД",1037821014989,Действующая,Санкт-Петербург,Фонды,70400
"ПРОГРЕСС, ФРСП",1195000003153,Действующая,Московская область,Фонды,70400
"ПРОГРЕСС, ФОНД МКК",1036301620398,Действующая,Самарская область,Фонды,70400
"РЕГИОНАЛЬНЫЙ ОБЩЕСТВЕННЫЙ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ ДЕТЯМ, БОЛЬНЫМ ЛЕЙКЕМИЕЙ, РЕСПУБЛИКИ ТАТАРСТАН ИМЕНИ АНЖЕЛЫ ВАВИЛОВОЙ",1031659013363,Действующая,Республика Татарстан,Благотворительные фонды,70401
"ПРОДВИЖЕНИЕ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1121800000145,Действующая,Удмуртская Республика,Благотворительные фонды,70401
"ПРОДВИЖЕНИЕ, БФ",1170800000140,Действующая,Калмыкия (Республика),Благотворительные фонды,70401
"ПРОДВИЖЕНИЕ, ФОНД",1177800006306,Действующая,Санкт-Петербург,Фонды,70400
"ПРОДВИЖЕНИЯ ПРОДУКЦИИ ПРОИЗВОДИТЕЛЕЙ БЕЛГОРОДСКОЙ ОБЛАСТИ, ФОНД",1133100001396,Действующая,Белгородская область,Фонды,70400
"ПРОДВИЖЕНИЯ, ФОНД",1190280011129,Действующая,Башкортостан (Республика),Фонды,70400
"ПРОДЛИ ЖИЗНЬ, БФ",1182375066708,Действующая,Краснодарский край,Благотворительные фонды,70401
"ПРОДОБРО, БФ",1173300000422,Действующая,Владимирская область,Благотворительные фонды,70401
"ПРОЕКТ ЖИЗНЬ, БФ",1185000000833,Действующая,Московская область,Благотворительные фонды,70401
"ПРОЕКТ МАЙСКИЙ ДЕНЬ, ИГО ФОНД ПО СПАСЕНИЮ ЖИВОТНЫХ",1063700006941,Действующая,Ивановская область,Общественные фонды,70403
"ПРОЖИЗНЬ, ФОНД",1165958102640,Действующая,Пермский край,Фонды,70400
"ИСТФАК, ФОНД",1169204056284,Действующая,Севастополь,Фонды,70400
"МИР ВОКРУГ НАС, ФОНД",1226300022321,Действующая,Самарская область,Благотворительные фонды,70401
"ПРОМЕТЕЙ, БФ",1096100001634,Действующая,Ростовская область,Благотворительные фонды,70401
"ПРОМЕТЕЙ, ФОНД",1166313105914,Действующая,Самарская область,Фонды,70400
"РЕГИОНАЛЬНЫЙ ФОНД КАПИТАЛЬНОГО РЕМОНТА, НО",1136700000788,Действующая,Смоленская область,Фонды,70400
"В.А. ШЕРШУНОВА, ФОНД",1184400000377,Действующая,Костромская область,Фонды,70400
ПРОНСКИЙ ЦПП,1116200000366,Действующая,Рязанская область,Фонды,70400
"ПРОПАГАНДА И ВОЗРОЖДЕНИЕ РУССКОГО ИСКУССТВА, БФ",1137800006486,Действующая,Санкт-Петербург,Благотворительные фонды,70401
"ПРОПАГАНДЫ ИДЕЙ ОБЪЕКТИВИЗМА, ФОНД",1197800004577,Действующая,Санкт-Петербург,Фонды,70400
"ПРОСВЕТ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1176733018285,Действующая,Смоленская область,Благотворительные фонды,70401
"ПРОСВЕТ, БФ",1135000003522,Действующая,Московская область,Благотворительные фонды,70401
"ПРОСВЕТЛЕНИЕ, ПБНФ",1152300002238,Действующая,Краснодарский край,Фонды,70400
"ПРОСВЕЩЕНИЕ, КОФ",1191690059791,Действующая,Республика Татарстан,Фонды,70400
"ПРОСВЕЩЕНИЕ, ФОНД",1194700000220,Действующая,Ленинградская область,Фонды,70400
"ПРОСВЕЩЕНИЕ, ФОНД",1167600050958,Действующая,Ярославская область,Благотворительные фонды,70401
"ПРОСВЕЩЕНИЕ, ФПР",1201600049012,Действующая,Башкортостан (Республика),Благотворительные фонды,70401
"ПРОСНИСЬ, БФ",1137800001745,Действующая,Санкт-Петербург,Благотворительные фонды,70401
"ПРОСТО ВАЖНО, БФ",1216900013120,Действующая,Тверская область,Благотворительные фонды,70401
"ПРОСТО ЖИВИ, БФ",1185000003649,Действующая,Московская область,Благотворительные фонды,70401
"ПРОСТО ПОМОГИ, БФ",1195000002240,Действующая,Московская область,Благотворительные фонды,70401
"ПРОСТОР, ФОНД",1193443009902,Действующая,Волгоградская область,Фонды,70400
"ПРОСТОРЫ ДОБРА, БФ",1221600040430,Действующая,Республика Татарстан,Благотворительные фонды,70401
"ПРОСТРАНСТВО ЗАБОТЫ О КОРОВАХ, БФЗУК",1192375067411,Действующая,Краснодарский край,Благотворительные фонды,70401
"ПРОСТЫЕ ЛЮДИ, БФ",1137154032344,Ликвидируется,Тульская область,Благотворительные фонды,70401
"ПРОТЕЗИРОВАНИЕ-XXI ВЕК, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1165000050775,Действующая,Московская область,Благотворительные фонды,70401
"ПРОТИВОРАКОВЫЙ СОЮЗ, БФ",1045007203625,Ликвидируется,Московская область,Благотворительные фонды,70401
"ПРОТОС, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1185000003671,Действующая,Московская область,Благотворительные фонды,70401
"ПРОТЯНИ РУКУ ЛАПАМ, БФ",1224400002606,Действующая,Костромская область,Благотворительные фонды,70401
ПРОТЯНИ РУКУ ЛАПЕ,1216900015166,Действующая,Тверская область,Благотворительные фонды,70401
"ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ИМ. А.Г. НЕБОЛСИНА, ФОНД",1037858016690,Действующая,Санкт-Петербург,Фонды,70400
"ПРОФИЛАКТИКА РАКА, СПБ РБОФ",1027800001646,Действующая,Санкт-Петербург,Благотворительные фонды,70401
"ПРОФИНТЕРН, ФОНД",1126300000199,Действующая,Самарская область,Фонды,70400
"РЕГИОНАЛЬНЫЙ ФОНД КАПИТАЛЬНОГО РЕМОНТА МНОГОКВАРТИРНЫХ ДОМОВ ИВАНОВСКОЙ ОБЛАСТИ, НО",1143700000740,Действующая,Ивановская область,Фонды,70400
"ФОНД ПОДДЕРЖКИ, РЕКОНСТРУКЦИИ И ВОЗРОЖДЕНИЯ ИСТОРИЧЕСКИХ СУДОВ И КЛАССИЧЕСКИХ ЯХТ, СПБНО",1137800010567,Действующая,Санкт-Петербург,Фонды,70400
ОБЩЕСТВЕННЫЙ ФОНД ИМЕНИ В.СУСЛОВА,1097800003443,Действующая,Санкт-Петербург,Общественные фонды,70403
"ПРОХОРОВСКОЕ ПОЛЕ, ФОНД МУЗЕЯ-ЗАПОВЕДНИКА",1223100006128,Действующая,Белгородская область,Фонды,70400
"ПРОШУ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1117800019358,Действующая,Санкт-Петербург,Благотворительные фонды,70401
"ПРП, ФОНД",1177800000630,Действующая,Санкт-Петербург,Фонды,70400
