vk,count_members,count_posts_all,count_posts_per_month,likes_overall_all,likes_mean_all,comments_overall_all,comments_mean_all,reposts_overall_all,reposts_mean_all,views_overall_all,views_mean_all,ads_overall_all,ads_mean_all,ogrn,shortName,fullName,field,website,group_id
https://vk.com/spbfrb,1680.0,498.0,6.67,46.0,2.3,0.0,0.0,46.0,2.3,2647.0,132.35,0.0,0.0,1027810346288,СПБФРБ,"ФОНД ""САНКТ-ПЕТЕРБУРГСКИЙ ФОНД РАЗВИТИЯ МАЛОГО И СРЕДНЕГО БИЗНЕСА""",Поддержка предпринимательства,www.fbd.spb.ru,spbfrb
https://vk.com/spbicf,45553.0,3010.0,10.0,700.0,35.0,5.0,0.25,700.0,35.0,67776.0,3388.8,0.0,0.0,1147800004505,"АНО ""ДИРЕКЦИЯ САНКТ-ПЕТЕРБУРГСКОГО МЕЖДУНАРОДНОГО КУЛЬТУРНОГО ФОРУМА""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ДИРЕКЦИЯ САНКТ-ПЕТЕРБУРГСКОГО МЕЖДУНАРОДНОГО КУЛЬТУРНОГО ФОРУМА""","Культура, искусство",culturalforum.ru,spbicf
https://vk.com/spbpetanque,655.0,1145.0,10.0,310.0,15.5,24.0,1.2,310.0,15.5,,,0.0,0.0,1037858029054,"МСОО ""ПЕТАНК - КЛУБ""","МЕЖРЕГИОНАЛЬНАЯ СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ПЕТАНК - КЛУБ""",Спорт,petanqueclub.ru,spbpetanque
https://vk.com/spbpo_psy,1411.0,157.0,5.0,407.0,20.35,24.0,1.2,407.0,20.35,15839.0,791.95,0.0,0.0,1027800003439,,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""САНКТ-ПЕТЕРБУРГСКОЕ ПСИХОЛОГИЧЕСКОЕ ОБЩЕСТВО""",Медицина и здравоохранение,spbpo.ru,spbpo_psy
https://vk.com/spbuspeh,50.0,118.0,6.67,216.0,10.8,3.0,0.15,216.0,10.8,3644.0,182.2,0.0,0.0,1197800003114,"АНО ДПО ""УКЦТО ""УСПЕХ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""УЧЕБНО-КОНСУЛЬТАЦИОННЫЙ ЦЕНТР ТРУДОВЫХ ОТНОШЕНИЙ ""УСПЕХ""","Образование, просвещение",dpouspeh.ru,spbuspeh
https://vk.com/spbvoditel,17413.0,25408.0,2.86,104.0,5.2,70.0,3.5,104.0,5.2,60764.0,3038.2,0.0,0.0,1047831009907,"РОО ""АВТОКЛУБ""","САНКТ-ПЕТЕРБУРГСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ЗАЩИТЫ ПРАВ УЧАСТНИКОВ ДОРОЖНОГО ДВИЖЕНИЯ ""АВТОКЛУБ""",Правозащита,spbvoditel.ru,spbvoditel
https://vk.com/spbvos,1781.0,5258.0,10.0,548.0,27.4,4.0,0.2,548.0,27.4,6737.0,336.85,0.0,0.0,1037858001708,СПБ РО ВОС,"САНКТ-ПЕТЕРБУРГСКАЯ РЕГИОНАЛЬНАЯ ОРГАНИЗАЦИЯ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ИНВАЛИДОВ ""ВСЕРОССИЙСКОЕ ОРДЕНА ТРУДОВОГО КРАСНОГО ЗНАМЕНИ ОБЩЕСТВО СЛЕПЫХ""",Инвалиды,spbvos.ru,spbvos
https://vk.com/speakenglish2005,1266.0,349.0,1.67,33.0,1.65,1.0,0.05,33.0,1.65,6760.0,338.0,0.0,0.0,1061600053030,"АНО ДО ""ЦЕНТР ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ И ВЗРОСЛЫХ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""ЦЕНТР ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ И ВЗРОСЛЫХ""","Образование, просвещение",englishthebest.ru,speakenglish2005
https://vk.com/speba,580.0,218.0,1.43,354.0,17.7,15.0,0.75,354.0,17.7,11402.0,570.1,0.0,0.0,1027800010590,,"РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ВЫСШЕЕ РЕЛИГИОЗНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""САНКТ-ПЕТЕРБУРГСКАЯ ЕВАНГЕЛИЧЕСКАЯ БОГОСЛОВСКАЯ АКАДЕМИЯ""","Образование, просвещение",spbacademy.ru,speba
https://vk.com/spetsnazbratstvo,905.0,303.0,2.86,452.0,22.6,10.0,0.5,452.0,22.6,10149.0,507.45,0.0,0.0,1178600000182,"РОО АВПСПН ""СПЕЦНАЗОВСКОЕ БРАТСТВО""","РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""АССОЦИАЦИЯ ВЕТЕРАНОВ ПОДРАЗДЕЛЕНИЙ СПЕЦИАЛЬНОГО НАЗНАЧЕНИЯ ""СПЕЦНАЗОВСКОЕ БРАТСТВО""","Ветераны, военные и патриоты",specnaz-nv.ru,spetsnazbratstvo
https://vk.com/spina.bifida,2309.0,2054.0,10.0,1455.0,72.75,23.0,1.15,1455.0,72.75,44527.0,2226.35,0.0,0.0,1167700055380,"БФ ""СПИНА БИФИДА""","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""СПИНА БИФИДА""",Медицина и здравоохранение,helpspinabifida.ru,spina.bifida
https://vk.com/spksvyaz,437.0,90.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,21.1,0.0,0.0,1197700015831,АНО «ЦЕНТР ОБЕСПЕЧЕНИЯ ЦИФРОВОЙ ТРАНСФОРМАЦИИ»,АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ «ЦЕНТР ОБЕСПЕЧЕНИЯ ЦИФРОВОЙ ТРАНСФОРМАЦИИ»,Другие организации,spksvyaz.ru,spksvyaz
https://vk.com/sport_club88,311.0,409.0,3.33,145.0,7.25,12.0,0.6,145.0,7.25,2747.0,137.35,0.0,0.0,1159102103962,"АНО ""НОВОСВЕТСКИЙ СПОРТКЛУБ 88""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ СПОРТИВНАЯ ОРГАНИЗАЦИЯ ""НОВОСВЕТСКИЙ СПОРТКЛУБ 88""",Спорт,sportclub88.ru,sport_club88
https://vk.com/sport_klub_gornyak,668.0,407.0,6.67,237.0,11.85,31.0,1.55,237.0,11.85,17712.0,885.6,0.0,0.0,1120200002713,"АНП СК ""ГОРНЯК""","АССОЦИАЦИЯ НЕКОММЕРЧЕСКОГО ПАРТНЕРСТВА СПОРТИВНЫЙ КЛУБ ""ГОРНЯК""",Спорт,scgornyak.ru,sport_klub_gornyak
https://vk.com/sportclub_kprf,6387.0,8181.0,10.0,2048.0,102.4,36.0,1.8,2048.0,102.4,146280.0,7314.0,0.0,0.0,1097799014730,"СК ""КПРФ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""СПОРТИВНЫЙ КЛУБ ""КПРФ""",Спорт,sport-kprf.ru,sportclub_kprf
https://vk.com/sportdetstvo,132.0,93.0,2.5,116.0,5.8,0.0,0.0,116.0,5.8,3527.0,176.35,0.0,0.0,1107400002148,"ЧОСОО ""СПОРТ И ДЕТСТВО""","ЧЕЛЯБИНСКАЯ ОБЛАСТНАЯ СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""СПОРТ И ДЕТСТВО""",Спорт,sportidetstvo.ru,sportdetstvo
https://vk.com/sportidentsiberia,1827.0,276.0,1.82,1233.0,61.65,0.0,0.0,1233.0,61.65,80637.0,4031.85,0.0,0.0,1037200000067,-,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ СПОРТИВНОГО ОРИЕНТИРОВАНИЯ ТЮМЕНСКОЙ ОБЛАСТИ""",Спорт,orienteer.ru,sportidentsiberia
https://vk.com/sportintercentr,822.0,1398.0,6.67,267.0,13.35,0.0,0.0,267.0,13.35,11560.0,578.0,0.0,0.0,1035006108543,"СГК ""СИНТЦ""","УЧРЕЖДЕНИЕ ""СПОРТИВНО-ГИМНАСТИЧЕСКИЙ КЛУБ СПОРТИНТЕРЦЕНТР""",Спорт,sportentercentr.ru,sportintercentr
https://vk.com/sportivnaya_initsiativa,718.0,,,,,,,,,,,,,1192225024441,"АНО ""КЦФР ""СПОРТИВНАЯ ИНИЦИАТИВА""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""КРАЕВОЙ ЦЕНТР ФИЗИЧЕСКОГО РАЗВИТИЯ ""СПОРТИВНАЯ ИНИЦИАТИВА""",Спорт,sisport.ru,sportivnaya_initsiativa
https://vk.com/sportivnoe_metanie_nozha,23.0,75.0,2.86,46.0,2.3,2.0,0.1,46.0,2.3,,,0.0,0.0,1216800003606,"РОО ""ТАМБОВСКАЯ ОБЛАСТНАЯ ФЕДЕРАЦИЯ СПОРТИВНОГО МЕТАНИЯ НОЖА""","РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ТАМБОВСКАЯ ОБЛАСТНАЯ ФЕДЕРАЦИЯ СПОРТИВНОГО МЕТАНИЯ НОЖА""",Спорт,smn-tambov.ru,sportivnoe_metanie_nozha
https://vk.com/sportlineinvest,189.0,57.0,3.33,31.0,1.55,1.0,0.05,31.0,1.55,4565.0,228.25,0.0,0.0,1047400000889,"ЧРОО ""ЮСМ""","ЧЕЛЯБИНСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ЮЖНО-УРАЛЬСКИЙ СОЮЗ МИНИ-ФУТБОЛА И ФУТБОЛА""",Спорт,football-chel.ru,sportlineinvest
https://vk.com/spravedlivost_9232561,783.0,926.0,2.5,202.0,10.1,18.0,0.9,202.0,10.1,,,0.0,0.0,1097800006810,"СПБ ООП ""СПРАВЕДЛИВОСТЬ""","САНКТ-ПЕТЕРБУРГСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ПОТРЕБИТЕЛЕЙ ""СПРАВЕДЛИВОСТЬ""",Потребительская организация,9232561.ru,spravedlivost_9232561
https://vk.com/spravo_ross,,4997.0,20.0,3399.0,169.95,91.0,4.55,3399.0,169.95,32088.0,1604.4,0.0,0.0,1032602100684,РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ПАРТИИ СПРАВЕДЛИВАЯ РОССИЯ - ЗА ПРАВДУ В СТАВРОПОЛЬСКОМ КРАЕ,"РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ СОЦИАЛИСТИЧЕСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""СПРАВЕДЛИВАЯ РОССИЯ - ПАТРИОТЫ - ЗА ПРАВДУ"" В СТАВРОПОЛЬСКОМ КРАЕ",Политические партии и объединения,sr26.ru,spravo_ross
https://vk.com/sretensky_hram_berdsk,888.0,3264.0,6.67,145.0,7.25,0.0,0.0,145.0,7.25,3807.0,190.35,0.0,0.0,1035400006641,,"МЕСТНАЯ ПРАВОСЛАВНАЯ РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ""ПРИХОД ХРАМА В ЧЕСТЬ СРЕТЕНИЯ ГОСПОДНЯ Г.БЕРДСКА НОВОСИБИРСКОЙ ОБЛАСТИ НОВОСИБИРСКОЙ ЕПАРХИИ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ (МОСКОВСКИЙ ПАТРИАРХАТ)""",Религия,hramsretenie.ru,sretensky_hram_berdsk
https://vk.com/sretensky_theological_academy,14469.0,3232.0,10.0,1006.0,50.3,9.0,0.45,1006.0,50.3,34052.0,1702.6,0.0,0.0,1127799006741,,"РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ - ДУХОВНАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""СРЕТЕНСКАЯ ДУХОВНАЯ СЕМИНАРИЯ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ""","Образование, просвещение",sdsmp.ru,sretensky_theological_academy
https://vk.com/sro_ldrp,343.0,513.0,20.0,50.0,2.5,5.0,0.25,50.0,2.5,3506.0,175.3,0.0,0.0,1036605624000,СВЕРДЛОВСКОЕ РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ЛДПР,СВЕРДЛОВСКОЕ РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ПОЛИТИЧЕСКОЙ ПАРТИИ ЛДПР - ЛИБЕРАЛЬНО-ДЕМОКРАТИЧЕСКОЙ ПАРТИИ РОССИИ,Политические партии и объединения,ldpr-ural.ru,sro_ldrp
https://vk.com/sro_lombard_arl,1070.0,1055.0,10.0,24.0,1.2,2.0,0.1,24.0,1.2,4035.0,201.75,0.0,0.0,1156600000413,АССОЦИАЦИЯ РАЗВИТИЯ ЛОМБАРДОВ,АССОЦИАЦИЯ РАЗВИТИЯ ЛОМБАРДОВ,Профессиональная организация,сро-ломбарды.рф,sro_lombard_arl
https://vk.com/sroecostroy,17.0,6.0,3.0,1.0,0.17,0.0,0.0,1.0,0.17,,,0.0,0.0,1092600002142,"АССОЦИАЦИЯ ""ЭКОСТРОЙ""","АССОЦИАЦИЯ ""ЭКОЛОГИЧЕСКОГО СТРОИТЕЛЬСТВА""",Экология и животные,sro26.ru,sroecostroy
https://vk.com/srogps,16.0,44.0,3.33,8.0,0.4,0.0,0.0,8.0,0.4,1461.0,73.05,0.0,0.0,1095900002065,"АСРО ""ГПС""","АССОЦИАЦИЯ САМОРЕГУЛИРУЕМАЯ ОРГАНИЗАЦИЯ ""ГИЛЬДИЯ ПЕРМСКИХ СТРОИТЕЛЕЙ""",Профессиональная организация,srogps.ru,srogps
https://vk.com/sronpss,150.0,1197.0,6.67,73.0,3.65,0.0,0.0,73.0,3.65,822.0,41.1,0.0,0.0,1097800006259,"АССОЦИАЦИЯ СРО ""СОДРУЖЕСТВО СТРОИТЕЛЕЙ""","АССОЦИАЦИЯ САМОРЕГУЛИРУЕМАЯ ОРГАНИЗАЦИЯ ""СОДРУЖЕСТВО СТРОИТЕЛЕЙ""",Профессиональная организация,sodstr.ru,sronpss
https://vk.com/sroskv,1193.0,1249.0,10.0,240.0,12.0,1.0,0.05,240.0,12.0,11048.0,552.4,0.0,0.0,1083500001970,"АССОЦИАЦИЯ ""СРО ""СТРОИТЕЛЬНЫЙ КОМПЛЕКС ВОЛОГОДЧИНЫ"", АССОЦИАЦИЯ ""СРО ""СКВ""","АССОЦИАЦИЯ-РЕГИОНАЛЬНОЕ ОТРАСЛЕВОЕ ОБЪЕДИНЕНИЕ РАБОТОДАТЕЛЕЙ ""САМОРЕГУЛИРУЕМАЯ ОРГАНИЗАЦИЯ ""СТРОИТЕЛЬНЫЙ КОМПЛЕКС ВОЛОГОДЧИНЫ""",Профессиональная организация,скв35.рф,sroskv
https://vk.com/srostandart,53.0,311.0,5.0,36.0,1.8,0.0,0.0,36.0,1.8,641.0,32.05,0.0,0.0,1087800007690,"СРО А КСК ""СОЮЗПЕТРОСТРОЙ-СТАНДАРТ""","САМОРЕГУЛИРУЕМАЯ ОРГАНИЗАЦИЯ АССОЦИАЦИЯ КОМПАНИЙ СТРОИТЕЛЬНОГО КОМПЛЕКСА ""СОЮЗПЕТРОСТРОЙ-СТАНДАРТ""",Профессиональная организация,srostandart.ru,srostandart
https://vk.com/sroufa,6.0,11.0,1.38,2.0,0.18,0.0,0.0,2.0,0.18,151.0,13.73,0.0,0.0,1090200002034,"АССОЦИАЦИЯ ""СТРОИТЕЛИ БАШКИРИИ"" СРО ""СТРОИТЕЛИ БАШКИРИИ"" СРО АСБ","САМОРЕГУЛИРУЕМАЯ ОРГАНИЗАЦИЯ АССОЦИАЦИЯ ""СТРОИТЕЛИ БАШКИРИИ""",Профессиональная организация,komrstroy.ru,sroufa
https://vk.com/ssamboru,1272.0,647.0,10.0,401.0,20.05,4.0,0.2,401.0,20.05,15119.0,755.95,0.0,0.0,1207700379589,,"ФОНД ""САМБО В ШКОЛУ""","Образование, просвещение",ssambo.ru,ssamboru
https://vk.com/ssc_ras,384.0,1903.0,10.0,258.0,12.9,0.0,0.0,258.0,12.9,3248.0,162.4,0.0,0.0,1036168007105,ЮНЦ РАН,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ""ФЕДЕРАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ЮЖНЫЙ НАУЧНЫЙ ЦЕНТР РОССИЙСКОЙ АКАДЕМИИ НАУК""","Образование, просвещение",ssc-ras.ru,ssc_ras
https://vk.com/ssksi,2371.0,3342.0,6.67,514.0,25.7,5.0,0.25,514.0,25.7,42590.0,2129.5,0.0,0.0,1162651055346,"СКСИ, АНО ВО СКСИ, СЕВЕРО-КАВКАЗСКИЙ СОЦИАЛЬНЫЙ ИНСТИТУТ, АНО ВО ""СЕВЕРО-КАВКАЗСКИЙ СОЦИАЛЬНЫЙ ИНСТИТУТ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""СЕВЕРО-КАВКАЗСКИЙ СОЦИАЛЬНЫЙ ИНСТИТУТ""","Образование, просвещение",sksi.ru,ssksi
https://vk.com/sso_omsk,19234.0,5625.0,20.0,1847.0,92.35,73.0,3.65,1847.0,92.35,67478.0,3373.9,0.0,0.0,1125543039764,ОМСКОЕ РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ РСО,"ОМСКОЕ РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ МОЛОДЕЖНОЙ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""РОССИЙСКИЕ СТУДЕНЧЕСКИЕ ОТРЯДЫ""",Студенческие инициативы,studotrayd.ru,sso_omsk
https://vk.com/st_tatiana_ru,1975.0,3405.0,20.0,453.0,22.65,18.0,0.9,453.0,22.65,9015.0,450.75,0.0,0.0,1027739521754,,"РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ""ПОДВОРЬЕ ПАТРИАРХА МОСКОВСКОГО И ВСЕЯ РУСИ ХРАМА-ДОМОВОГО МУЧЕНИЦЫ ТАТЬЯНЫ ПРИ МОСКОВСКОМ ГОСУДАРСТВЕННОМ УНИВЕРСИТЕТЕ Г. МОСКВЫ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ (МОСКОВСКИЙ ПАТРИАРХАТ)""",Религия,st-tatiana.ru,st_tatiana_ru
https://vk.com/st_vladimir_olga,43.0,512.0,6.67,147.0,7.35,2.0,0.1,147.0,7.35,1224.0,61.2,0.0,0.0,1057700006968,,МЕСТНАЯ РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ПРАВОСЛАВНЫЙ ПРИХОД ХРАМА СВЯТЫХ РАВНОАПОСТОЛЬНЫХ КНЯЗЯ ВЛАДИМИРА И КНЯГИНИ ОЛЬГИ В ЧЕРЁМУШКАХ ГОР. МОСКВЫ МОСКОВСКОЙ ЕПАРХИИ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ (МОСКОВСКИЙ ПАТРИАРХАТ),Религия,st-vladimir-olga.ru,st_vladimir_olga
https://vk.com/stalingradfund,70.0,20.0,2.5,139.0,6.95,2.0,0.1,139.0,6.95,7999.0,399.95,0.0,0.0,1123400003275,"ФОНД ""СТАЛИНГРАДСКАЯ БИТВА""","МЕЖДУНАРОДНЫЙ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""СТАЛИНГРАДСКАЯ БИТВА""","Ветераны, военные и патриоты",stalingrad-fund.ru,stalingradfund
https://vk.com/stanovlenie_org,9508.0,1546.0,10.0,172.0,8.6,5.0,0.25,172.0,8.6,28842.0,1442.1,0.0,0.0,1125900002029,"АНО ДПО ""ЦПК ""СТАНОВЛЕНИЕ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""ЦЕНТР ПОВЫШЕНИЯ КВАЛИФИКАЦИИ ""СТАНОВЛЕНИЕ""","Образование, просвещение",получить-профессию.рф,stanovlenie_org
https://vk.com/stargates33,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1133300001372,"ФОНД СОДЕЙСТВИЯ РАЗВИТИЮ КУЛЬТУРЫ, ИСКУССТВА И ОБРАЗОВАНИЯ ""ЗВЕЗДНЫЕ ВРАТА""","ФОНД СОДЕЙСТВИЯ РАЗВИТИЮ КУЛЬТУРЫ, ИСКУССТВА И ОБРАЗОВАНИЯ ""ЗВЕЗДНЫЕ ВРАТА""","Образование, просвещение",fest-vladimir.ru,stargates33
https://vk.com/starsheepokolenie,2291.0,1919.0,10.0,391.0,19.55,20.0,1.0,391.0,19.55,10877.0,543.85,0.0,0.0,1137232054431,"ТРБФ ""СТАРШЕЕ ПОКОЛЕНИЕ""","ТЮМЕНСКИЙ РЕГИОНАЛЬНЫЙ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""СТАРШЕЕ ПОКОЛЕНИЕ""","Адресная помощь, благотворительность",stp-to.ru,starsheepokolenie
https://vk.com/startdzr,872.0,88.0,1.33,48.0,2.4,6.0,0.3,48.0,2.4,,,0.0,0.0,1155200000450,"АНО ""ЦМП ""СТАРТ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""КОНСУЛЬТАЦИОННО-УЧЕБНЫЙ ЦЕНТР МНОГОПРОФИЛЬНОЙ ПОДГОТОВКИ ""СТАРТ""","Образование, просвещение",start-dzr.ru,startdzr
https://vk.com/startfmsaransk,2073.0,4193.0,10.0,395.0,19.75,105.0,5.25,395.0,19.75,22097.0,1104.85,0.0,0.0,1111300000239,"НП ХК ""МОРДОВИЯ""","НЕКОММЕРЧЕСКОЕ ПАРТНЕРСТВО ""ХОККЕЙНЫЙ КЛУБ ""МОРДОВИЯ""",Спорт,hcmordovia.ru,startfmsaransk
https://vk.com/starttalantam34,502.0,303.0,2.5,534.0,26.7,5.0,0.25,534.0,26.7,,,0.0,0.0,1163443079271,"ВРДОО ""ЦПТД И М ""СТАРТЫ ЮНЫМ ТАЛАНТАМ""","ВОЛГОГРАДСКАЯ РЕГИОНАЛЬНАЯ ДЕТСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР ПОДДЕРЖКИ ТАЛАНТЛИВЫХ ДЕТЕЙ И МОЛОДЕЖИ ""СТАРТЫ ЮНЫМ ТАЛАНТАМ""","Организации для семей, женщин, детей и подростков",starttalantam34.ru,starttalantam34
https://vk.com/stav_alpinism,1835.0,1899.0,5.0,461.0,23.05,19.0,0.95,461.0,23.05,,,0.0,0.0,1092600002054,СКФА,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""СТАВРОПОЛЬСКАЯ КРАЕВАЯ ФЕДЕРАЦИЯ АЛЬПИНИЗМА""",Спорт,skfa.ru,stav_alpinism
https://vk.com/stav_basket,957.0,498.0,2.86,204.0,10.2,34.0,1.7,204.0,10.2,22361.0,1118.05,0.0,0.0,1122600001028,"РСОО ""ФЕДЕРАЦИЯ БАСКЕТБОЛА СТАВРОПОЛЬСКОГО КРАЯ""","РЕГИОНАЛЬНАЯ СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА СТАВРОПОЛЬСКОГО КРАЯ""",Спорт,basket26.ru,stav_basket
https://vk.com/stavdog2021,,303.0,6.67,341.0,17.05,6.0,0.3,341.0,17.05,,,,,1212600005936,"СГБОО ПРИЮТ ДЛЯ ПОСТРАДАВШИХ ЖИВОТНЫХ ""СТАВДОГ""","СТАВРОПОЛЬСКАЯ ГОРОДСКАЯ БЛАГОТВОРИТЕЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ПРИЮТ ДЛЯ ПОСТРАДАВШИХ ЖИВОТНЫХ ""СТАВДОГ""",Экология и животные,stavdog.ru,stavdog2021
https://vk.com/stavropol_eparhia,1649.0,5216.0,3.33,144.0,7.2,0.0,0.0,144.0,7.2,8984.0,449.2,0.0,0.0,1022600000873,,"РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ""СТАВРОПОЛЬСКАЯ И НЕВИННОМЫССКАЯ ЕПАРХИЯ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ (МОСКОВСКИЙ ПАТРИАРХАТ)""",Религия,stavropol-eparhia.ru,stavropol_eparhia
https://vk.com/std_rt,1187.0,1609.0,6.67,55.0,2.75,6.0,0.3,55.0,2.75,8918.0,445.9,0.0,0.0,1021600019726,ОТДЕЛЕНИЕ СТД РФ (ВТО) - СТД РЕСПУБЛИКИ ТАТАРСТАН,"ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""СОЮЗ ТЕАТРАЛЬНЫХ ДЕЯТЕЛЕЙ РОССИЙСКОЙ ФЕДЕРАЦИИ (ВСЕРОССИЙСКОЕ ТЕАТРАЛЬНОЕ ОБЩЕСТВО)"" - СОЮЗ ТЕАТРАЛЬНЫХ ДЕЯТЕЛЕЙ РЕСПУБЛИКИ ТАТАРСТАН","Культура, искусство",stdtatar.ru,std_rt
https://vk.com/stdmari,603.0,464.0,6.67,523.0,26.15,10.0,0.5,523.0,26.15,19953.0,997.65,0.0,0.0,1021200005364,"""МАРИЙСКОЕ ОТДЕЛЕНИЕ СОЮЗА ТЕАТРАЛЬНЫХ ДЕЯТЕЛЕЙ РОССИЙСКОЙ ФЕДЕРАЦИИ"" , ""МАРИЙСКОЕ ОТДЕЛЕНИЕ СТД РФ (ВТО)"" ИЛИ ""МАРИЙСКОЕ ОТДЕЛЕНИЕ СТД РФ""","МАРИЙСКОЕ РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""СОЮЗ ТЕАТРАЛЬНЫХ ДЕЯТЕЛЕЙ РОССИЙСКОЙ ФЕДЕРАЦИИ (ВСЕРОССИЙСКОЕ ТЕАТРАЛЬНОЕ ОБЩЕСТВО"")","Культура, искусство",std-mari.ru,stdmari
https://vk.com/stgeorgeschool,90.0,266.0,5.0,244.0,12.2,22.0,1.1,244.0,12.2,3046.0,152.3,0.0,0.0,1027739884127,"ЧУ ОО ""ШКОЛА СВ. ГЕОРГИЯ""","ЧАСТНОЕ УЧРЕЖДЕНИЕ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ""ШКОЛА СВ. ГЕОРГИЯ""","Образование, просвещение",stgeorgeschool.ru,stgeorgeschool
